time,altitude,velocity,acceleration,mass,horizontal_drift,horizontal_velocity,crosswind_force,fin_correction_angle_deg,fin_correction_force,pid_error,pid_p_term,pid_i_term,pid_d_term
6.612000,144.322901,-5.380805,-9.675192,0.500000,1.680115,-0.152614,0.300000,-5.180343,-0.361656,-1.680115,-0.067205,-0.035414,0.012204
6.613000,144.317515,-5.390480,-9.674719,0.500000,1.679963,-0.152737,0.300000,-5.179909,-0.361626,-1.679963,-0.067199,-0.035422,0.012214
6.614000,144.312120,-5.400155,-9.674244,0.500000,1.679810,-0.152861,0.300000,-5.179475,-0.361596,-1.679810,-0.067192,-0.035430,0.012224
6.615000,144.306715,-5.409829,-9.673770,0.500000,1.679657,-0.152984,0.300000,-5.179041,-0.361565,-1.679657,-0.067186,-0.035439,0.012234
6.616000,144.301300,-5.419502,-9.673294,0.500000,1.679504,-0.153107,0.300000,-5.178607,-0.361535,-1.679504,-0.067180,-0.035447,0.012244
6.617000,144.295876,-5.429175,-9.672817,0.500000,1.679351,-0.153230,0.300000,-5.178173,-0.361505,-1.679351,-0.067174,-0.035456,0.012253
6.618000,144.290442,-5.438848,-9.672340,0.500000,1.679198,-0.153353,0.300000,-5.177739,-0.361474,-1.679198,-0.067168,-0.035464,0.012263
6.619000,144.284998,-5.448520,-9.671862,0.500000,1.679044,-0.153476,0.300000,-5.177304,-0.361444,-1.679044,-0.067162,-0.035472,0.012273
6.620000,144.279545,-5.458192,-9.671383,0.500000,1.678891,-0.153599,0.300000,-5.176870,-0.361414,-1.678891,-0.067156,-0.035481,0.012283
6.621000,144.274081,-5.467863,-9.670903,0.500000,1.678737,-0.153722,0.300000,-5.176436,-0.361383,-1.678737,-0.067149,-0.035489,0.012293
6.622000,144.268609,-5.477533,-9.670422,0.500000,1.678583,-0.153845,0.300000,-5.176001,-0.361353,-1.678583,-0.067143,-0.035498,0.012303
6.623000,144.263126,-5.487204,-9.669941,0.500000,1.678429,-0.153967,0.300000,-5.175567,-0.361323,-1.678429,-0.067137,-0.035506,0.012312
6.624000,144.257634,-5.496873,-9.669458,0.500000,1.678275,-0.154090,0.300000,-5.175132,-0.361292,-1.678275,-0.067131,-0.035514,0.012322
6.625000,144.252133,-5.506543,-9.668975,0.500000,1.678121,-0.154212,0.300000,-5.174698,-0.361262,-1.678121,-0.067125,-0.035523,0.012332
6.626000,144.246621,-5.516211,-9.668491,0.500000,1.677967,-0.154335,0.300000,-5.174263,-0.361232,-1.677967,-0.067119,-0.035531,0.012342
6.627000,144.241100,-5.525880,-9.668006,0.500000,1.677812,-0.154457,0.300000,-5.173828,-0.361201,-1.677812,-0.067112,-0.035540,0.012352
6.628000,144.235570,-5.535547,-9.667521,0.500000,1.677658,-0.154580,0.300000,-5.173394,-0.361171,-1.677658,-0.067106,-0.035548,0.012361
6.629000,144.230029,-5.545215,-9.667034,0.500000,1.677503,-0.154702,0.300000,-5.172959,-0.361141,-1.677503,-0.067100,-0.035556,0.012371
6.630000,144.224479,-5.554881,-9.666547,0.500000,1.677348,-0.154824,0.300000,-5.172524,-0.361110,-1.677348,-0.067094,-0.035565,0.012381
6.631000,144.218919,-5.564548,-9.666059,0.500000,1.677194,-0.154947,0.300000,-5.172089,-0.361080,-1.677194,-0.067088,-0.035573,0.012391
6.632000,144.213350,-5.574214,-9.665570,0.500000,1.677039,-0.155069,0.300000,-5.171654,-0.361050,-1.677039,-0.067082,-0.035581,0.012401
6.633000,144.207771,-5.583879,-9.665080,0.500000,1.676883,-0.155191,0.300000,-5.171219,-0.361019,-1.676883,-0.067075,-0.035590,0.012410
6.634000,144.202182,-5.593544,-9.664589,0.500000,1.676728,-0.155313,0.300000,-5.170784,-0.360989,-1.676728,-0.067069,-0.035598,0.012420
6.635000,144.196584,-5.603208,-9.664098,0.500000,1.676573,-0.155435,0.300000,-5.170349,-0.360958,-1.676573,-0.067063,-0.035607,0.012430
6.636000,144.190976,-5.612872,-9.663606,0.500000,1.676417,-0.155557,0.300000,-5.169914,-0.360928,-1.676417,-0.067057,-0.035615,0.012440
6.637000,144.185358,-5.622535,-9.663113,0.500000,1.676262,-0.155679,0.300000,-5.169479,-0.360898,-1.676262,-0.067050,-0.035623,0.012449
6.638000,144.179731,-5.632198,-9.662619,0.500000,1.676106,-0.155801,0.300000,-5.169044,-0.360867,-1.676106,-0.067044,-0.035632,0.012459
6.639000,144.174094,-5.641860,-9.662124,0.500000,1.675950,-0.155922,0.300000,-5.168609,-0.360837,-1.675950,-0.067038,-0.035640,0.012469
6.640000,144.168447,-5.651522,-9.661629,0.500000,1.675794,-0.156044,0.300000,-5.168173,-0.360807,-1.675794,-0.067032,-0.035649,0.012479
6.641000,144.162791,-5.661184,-9.661132,0.500000,1.675638,-0.156166,0.300000,-5.167738,-0.360776,-1.675638,-0.067026,-0.035657,0.012488
6.642000,144.157125,-5.670845,-9.660635,0.500000,1.675482,-0.156287,0.300000,-5.167303,-0.360746,-1.675482,-0.067019,-0.035665,0.012498
6.643000,144.151449,-5.680505,-9.660137,0.500000,1.675325,-0.156409,0.300000,-5.166867,-0.360715,-1.675325,-0.067013,-0.035674,0.012508
6.644000,144.145764,-5.690165,-9.659638,0.500000,1.675169,-0.156530,0.300000,-5.166432,-0.360685,-1.675169,-0.067007,-0.035682,0.012518
6.645000,144.140069,-5.699824,-9.659139,0.500000,1.675012,-0.156651,0.300000,-5.165996,-0.360655,-1.675012,-0.067000,-0.035690,0.012527
6.646000,144.134364,-5.709483,-9.658638,0.500000,1.674856,-0.156773,0.300000,-5.165561,-0.360624,-1.674856,-0.066994,-0.035699,0.012537
6.647000,144.128650,-5.719142,-9.658137,0.500000,1.674699,-0.156894,0.300000,-5.165125,-0.360594,-1.674699,-0.066988,-0.035707,0.012547
6.648000,144.122926,-5.728799,-9.657635,0.500000,1.674542,-0.157015,0.300000,-5.164690,-0.360563,-1.674542,-0.066982,-0.035716,0.012556
6.649000,144.117192,-5.738457,-9.657132,0.500000,1.674385,-0.157136,0.300000,-5.164254,-0.360533,-1.674385,-0.066975,-0.035724,0.012566
6.650000,144.111449,-5.748114,-9.656628,0.500000,1.674228,-0.157257,0.300000,-5.163818,-0.360503,-1.674228,-0.066969,-0.035732,0.012576
6.651000,144.105696,-5.757770,-9.656123,0.500000,1.674070,-0.157378,0.300000,-5.163383,-0.360472,-1.674070,-0.066963,-0.035741,0.012585
6.652000,144.099933,-5.767426,-9.655618,0.500000,1.673913,-0.157499,0.300000,-5.162947,-0.360442,-1.673913,-0.066957,-0.035749,0.012595
6.653000,144.094161,-5.777081,-9.655112,0.500000,1.673755,-0.157620,0.300000,-5.162511,-0.360411,-1.673755,-0.066950,-0.035757,0.012605
6.654000,144.088379,-5.786736,-9.654605,0.500000,1.673598,-0.157741,0.300000,-5.162075,-0.360381,-1.673598,-0.066944,-0.035766,0.012614
6.655000,144.082588,-5.796391,-9.654097,0.500000,1.673440,-0.157862,0.300000,-5.161639,-0.360350,-1.673440,-0.066938,-0.035774,0.012624
6.656000,144.076786,-5.806044,-9.653588,0.500000,1.673282,-0.157982,0.300000,-5.161203,-0.360320,-1.673282,-0.066931,-0.035782,0.012634
6.657000,144.070975,-5.815698,-9.653079,0.500000,1.673124,-0.158103,0.300000,-5.160767,-0.360290,-1.673124,-0.066925,-0.035791,0.012643
6.658000,144.065155,-5.825351,-9.652568,0.500000,1.672966,-0.158224,0.300000,-5.160331,-0.360259,-1.672966,-0.066919,-0.035799,0.012653
6.659000,144.059325,-5.835003,-9.652057,0.500000,1.672807,-0.158344,0.300000,-5.159895,-0.360229,-1.672807,-0.066912,-0.035808,0.012663
6.660000,144.053485,-5.844655,-9.651545,0.500000,1.672649,-0.158465,0.300000,-5.159459,-0.360198,-1.672649,-0.066906,-0.035816,0.012672
6.661000,144.047635,-5.854306,-9.651033,0.500000,1.672490,-0.158585,0.300000,-5.159023,-0.360168,-1.672490,-0.066900,-0.035824,0.012682
6.662000,144.041776,-5.863957,-9.650519,0.500000,1.672332,-0.158705,0.300000,-5.158587,-0.360137,-1.672332,-0.066893,-0.035833,0.012692
6.663000,144.035908,-5.873607,-9.650005,0.500000,1.672173,-0.158826,0.300000,-5.158150,-0.360107,-1.672173,-0.066887,-0.035841,0.012701
6.664000,144.030029,-5.883257,-9.649489,0.500000,1.672014,-0.158946,0.300000,-5.157714,-0.360076,-1.672014,-0.066881,-0.035849,0.012711
6.665000,144.024141,-5.892906,-9.648973,0.500000,1.671855,-0.159066,0.300000,-5.157278,-0.360046,-1.671855,-0.066874,-0.035858,0.012720
6.666000,144.018243,-5.902555,-9.648456,0.500000,1.671696,-0.159186,0.300000,-5.156841,-0.360015,-1.671696,-0.066868,-0.035866,0.012730
6.667000,144.012336,-5.912203,-9.647939,0.500000,1.671537,-0.159306,0.300000,-5.156405,-0.359985,-1.671537,-0.066861,-0.035874,0.012740
6.668000,144.006419,-5.921851,-9.647420,0.500000,1.671377,-0.159426,0.300000,-5.155968,-0.359955,-1.671377,-0.066855,-0.035883,0.012749
6.669000,144.000492,-5.931498,-9.646901,0.500000,1.671218,-0.159546,0.300000,-5.155532,-0.359924,-1.671218,-0.066849,-0.035891,0.012759
6.670000,143.994556,-5.941144,-9.646381,0.500000,1.671058,-0.159666,0.300000,-5.155095,-0.359894,-1.671058,-0.066842,-0.035900,0.012768
6.671000,143.988610,-5.950790,-9.645860,0.500000,1.670899,-0.159786,0.300000,-5.154659,-0.359863,-1.670899,-0.066836,-0.035908,0.012778
6.672000,143.982654,-5.960436,-9.645338,0.500000,1.670739,-0.159905,0.300000,-5.154222,-0.359833,-1.670739,-0.066830,-0.035916,0.012788
6.673000,143.976689,-5.970081,-9.644815,0.500000,1.670579,-0.160025,0.300000,-5.153785,-0.359802,-1.670579,-0.066823,-0.035925,0.012797
6.674000,143.970714,-5.979726,-9.644292,0.500000,1.670419,-0.160145,0.300000,-5.153349,-0.359772,-1.670419,-0.066817,-0.035933,0.012807
6.675000,143.964730,-5.989370,-9.643768,0.500000,1.670258,-0.160264,0.300000,-5.152912,-0.359741,-1.670258,-0.066810,-0.035941,0.012816
6.676000,143.958735,-5.999013,-9.643243,0.500000,1.670098,-0.160384,0.300000,-5.152475,-0.359711,-1.670098,-0.066804,-0.035950,0.012826
6.677000,143.952732,-6.008656,-9.642717,0.500000,1.669938,-0.160503,0.300000,-5.152038,-0.359680,-1.669938,-0.066798,-0.035958,0.012835
6.678000,143.946718,-6.018299,-9.642190,0.500000,1.669777,-0.160622,0.300000,-5.151602,-0.359650,-1.669777,-0.066791,-0.035966,0.012845
6.679000,143.940695,-6.027941,-9.641663,0.500000,1.669616,-0.160742,0.300000,-5.151165,-0.359619,-1.669616,-0.066785,-0.035975,0.012855
6.680000,143.934662,-6.037582,-9.641134,0.500000,1.669456,-0.160861,0.300000,-5.150728,-0.359589,-1.669456,-0.066778,-0.035983,0.012864
6.681000,143.928620,-6.047223,-9.640605,0.500000,1.669295,-0.160980,0.300000,-5.150291,-0.359558,-1.669295,-0.066772,-0.035991,0.012874
6.682000,143.922568,-6.056863,-9.640075,0.500000,1.669134,-0.161099,0.300000,-5.149854,-0.359528,-1.669134,-0.066765,-0.036000,0.012883
6.683000,143.916506,-6.066503,-9.639544,0.500000,1.668973,-0.161218,0.300000,-5.149417,-0.359497,-1.668973,-0.066759,-0.036008,0.012893
6.684000,143.910435,-6.076142,-9.639013,0.500000,1.668811,-0.161337,0.300000,-5.148979,-0.359467,-1.668811,-0.066752,-0.036016,0.012902
6.685000,143.904354,-6.085781,-9.638480,0.500000,1.668650,-0.161456,0.300000,-5.148542,-0.359436,-1.668650,-0.066746,-0.036025,0.012912
6.686000,143.898263,-6.095419,-9.637947,0.500000,1.668488,-0.161575,0.300000,-5.148105,-0.359406,-1.668488,-0.066740,-0.036033,0.012921
6.687000,143.892163,-6.105057,-9.637413,0.500000,1.668327,-0.161694,0.300000,-5.147668,-0.359375,-1.668327,-0.066733,-0.036041,0.012931
6.688000,143.886053,-6.114694,-9.636878,0.500000,1.668165,-0.161813,0.300000,-5.147231,-0.359344,-1.668165,-0.066727,-0.036050,0.012940
6.689000,143.879934,-6.124331,-9.636343,0.500000,1.668003,-0.161931,0.300000,-5.146793,-0.359314,-1.668003,-0.066720,-0.036058,0.012950
6.690000,143.873804,-6.133967,-9.635806,0.500000,1.667841,-0.162050,0.300000,-5.146356,-0.359283,-1.667841,-0.066714,-0.036066,0.012959
6.691000,143.867666,-6.143602,-9.635269,0.500000,1.667679,-0.162169,0.300000,-5.145919,-0.359253,-1.667679,-0.066707,-0.036075,0.012969
6.692000,143.861517,-6.153237,-9.634731,0.500000,1.667517,-0.162287,0.300000,-5.145481,-0.359222,-1.667517,-0.066701,-0.036083,0.012978
6.693000,143.855359,-6.162872,-9.634192,0.500000,1.667354,-0.162406,0.300000,-5.145044,-0.359192,-1.667354,-0.066694,-0.036091,0.012988
6.694000,143.849191,-6.172506,-9.633652,0.500000,1.667192,-0.162524,0.300000,-5.144606,-0.359161,-1.667192,-0.066688,-0.036100,0.012997
6.695000,143.843014,-6.182139,-9.633112,0.500000,1.667029,-0.162642,0.300000,-5.144169,-0.359131,-1.667029,-0.066681,-0.036108,0.013007
6.696000,143.836827,-6.191772,-9.632570,0.500000,1.666867,-0.162761,0.300000,-5.143731,-0.359100,-1.666867,-0.066675,-0.036116,0.013016
6.697000,143.830631,-6.201404,-9.632028,0.500000,1.666704,-0.162879,0.300000,-5.143293,-0.359070,-1.666704,-0.066668,-0.036125,0.013026
6.698000,143.824424,-6.211036,-9.631485,0.500000,1.666541,-0.162997,0.300000,-5.142856,-0.359039,-1.666541,-0.066662,-0.036133,0.013035
6.699000,143.818209,-6.220667,-9.630941,0.500000,1.666378,-0.163115,0.300000,-5.142418,-0.359009,-1.666378,-0.066655,-0.036141,0.013044
6.700000,143.811983,-6.230298,-9.630397,0.500000,1.666215,-0.163233,0.300000,-5.141980,-0.358978,-1.666215,-0.066649,-0.036150,0.013054
6.701000,143.805748,-6.239928,-9.629851,0.500000,1.666051,-0.163351,0.300000,-5.141543,-0.358947,-1.666051,-0.066642,-0.036158,0.013063
6.702000,143.799503,-6.249558,-9.629305,0.500000,1.665888,-0.163469,0.300000,-5.141105,-0.358917,-1.665888,-0.066636,-0.036166,0.013073
6.703000,143.793249,-6.259187,-9.628758,0.500000,1.665724,-0.163587,0.300000,-5.140667,-0.358886,-1.665724,-0.066629,-0.036175,0.013082
6.704000,143.786985,-6.268815,-9.628210,0.500000,1.665561,-0.163704,0.300000,-5.140229,-0.358856,-1.665561,-0.066622,-0.036183,0.013092
6.705000,143.780711,-6.278443,-9.627662,0.500000,1.665397,-0.163822,0.300000,-5.139791,-0.358825,-1.665397,-0.066616,-0.036191,0.013101
6.706000,143.774428,-6.288070,-9.627112,0.500000,1.665233,-0.163940,0.300000,-5.139353,-0.358795,-1.665233,-0.066609,-0.036200,0.013110
6.707000,143.768135,-6.297697,-9.626562,0.500000,1.665069,-0.164057,0.300000,-5.138915,-0.358764,-1.665069,-0.066603,-0.036208,0.013120
6.708000,143.761833,-6.307323,-9.626011,0.500000,1.664905,-0.164175,0.300000,-5.138477,-0.358733,-1.664905,-0.066596,-0.036216,0.013129
6.709000,143.755520,-6.316949,-9.625459,0.500000,1.664741,-0.164292,0.300000,-5.138039,-0.358703,-1.664741,-0.066590,-0.036225,0.013139
6.710000,143.749199,-6.326574,-9.624906,0.500000,1.664576,-0.164410,0.300000,-5.137601,-0.358672,-1.664576,-0.066583,-0.036233,0.013148
6.711000,143.742867,-6.336199,-9.624353,0.500000,1.664412,-0.164527,0.300000,-5.137163,-0.358642,-1.664412,-0.066576,-0.036241,0.013157
6.712000,143.736526,-6.345823,-9.623798,0.500000,1.664247,-0.164644,0.300000,-5.136725,-0.358611,-1.664247,-0.066570,-0.036250,0.013167
6.713000,143.730176,-6.355447,-9.623243,0.500000,1.664083,-0.164762,0.300000,-5.136287,-0.358580,-1.664083,-0.066563,-0.036258,0.013176
6.714000,143.723815,-6.365070,-9.622687,0.500000,1.663918,-0.164879,0.300000,-5.135848,-0.358550,-1.663918,-0.066557,-0.036266,0.013186
6.715000,143.717445,-6.374692,-9.622130,0.500000,1.663753,-0.164996,0.300000,-5.135410,-0.358519,-1.663753,-0.066550,-0.036275,0.013195
6.716000,143.711066,-6.384314,-9.621573,0.500000,1.663588,-0.165113,0.300000,-5.134972,-0.358489,-1.663588,-0.066544,-0.036283,0.013204
6.717000,143.704677,-6.393935,-9.621014,0.500000,1.663423,-0.165230,0.300000,-5.134534,-0.358458,-1.663423,-0.066537,-0.036291,0.013214
6.718000,143.698278,-6.403556,-9.620455,0.500000,1.663257,-0.165347,0.300000,-5.134095,-0.358427,-1.663257,-0.066530,-0.036300,0.013223
6.719000,143.691870,-6.413176,-9.619895,0.500000,1.663092,-0.165464,0.300000,-5.133657,-0.358397,-1.663092,-0.066524,-0.036308,0.013232
6.720000,143.685452,-6.422796,-9.619334,0.500000,1.662927,-0.165580,0.300000,-5.133218,-0.358366,-1.662927,-0.066517,-0.036316,0.013242
6.721000,143.679024,-6.432415,-9.618773,0.500000,1.662761,-0.165697,0.300000,-5.132780,-0.358336,-1.662761,-0.066510,-0.036325,0.013251
6.722000,143.672587,-6.442033,-9.618210,0.500000,1.662595,-0.165814,0.300000,-5.132341,-0.358305,-1.662595,-0.066504,-0.036333,0.013260
6.723000,143.666140,-6.451651,-9.617647,0.500000,1.662429,-0.165930,0.300000,-5.131903,-0.358274,-1.662429,-0.066497,-0.036341,0.013270
6.724000,143.659684,-6.461269,-9.617083,0.500000,1.662263,-0.166047,0.300000,-5.131464,-0.358244,-1.662263,-0.066491,-0.036350,0.013279
6.725000,143.653218,-6.470885,-9.616518,0.500000,1.662097,-0.166164,0.300000,-5.131026,-0.358213,-1.662097,-0.066484,-0.036358,0.013288
6.726000,143.646742,-6.480502,-9.615952,0.500000,1.661931,-0.166280,0.300000,-5.130587,-0.358183,-1.661931,-0.066477,-0.036366,0.013298
6.727000,143.640257,-6.490117,-9.615386,0.500000,1.661765,-0.166396,0.300000,-5.130148,-0.358152,-1.661765,-0.066471,-0.036374,0.013307
6.728000,143.633762,-6.499732,-9.614819,0.500000,1.661598,-0.166513,0.300000,-5.129710,-0.358121,-1.661598,-0.066464,-0.036383,0.013316
6.729000,143.627257,-6.509347,-9.614251,0.500000,1.661432,-0.166629,0.300000,-5.129271,-0.358091,-1.661432,-0.066457,-0.036391,0.013326
6.730000,143.620743,-6.518961,-9.613682,0.500000,1.661265,-0.166745,0.300000,-5.128832,-0.358060,-1.661265,-0.066451,-0.036399,0.013335
6.731000,143.614219,-6.528574,-9.613112,0.500000,1.661098,-0.166861,0.300000,-5.128393,-0.358029,-1.661098,-0.066444,-0.036408,0.013344
6.732000,143.607686,-6.538187,-9.612542,0.500000,1.660931,-0.166977,0.300000,-5.127954,-0.357999,-1.660931,-0.066437,-0.036416,0.013354
6.733000,143.601143,-6.547799,-9.611970,0.500000,1.660764,-0.167093,0.300000,-5.127516,-0.357968,-1.660764,-0.066431,-0.036424,0.013363
6.734000,143.594590,-6.557411,-9.611398,0.500000,1.660597,-0.167209,0.300000,-5.127077,-0.357937,-1.660597,-0.066424,-0.036433,0.013372
6.735000,143.588028,-6.567022,-9.610825,0.500000,1.660430,-0.167325,0.300000,-5.126638,-0.357907,-1.660430,-0.066417,-0.036441,0.013381
6.736000,143.581456,-6.576633,-9.610251,0.500000,1.660262,-0.167441,0.300000,-5.126199,-0.357876,-1.660262,-0.066410,-0.036449,0.013391
6.737000,143.574875,-6.586243,-9.609677,0.500000,1.660095,-0.167557,0.300000,-5.125760,-0.357846,-1.660095,-0.066404,-0.036457,0.013400
6.738000,143.568284,-6.595852,-9.609102,0.500000,1.659927,-0.167672,0.300000,-5.125321,-0.357815,-1.659927,-0.066397,-0.036466,0.013409
6.739000,143.561683,-6.605461,-9.608525,0.500000,1.659759,-0.167788,0.300000,-5.124882,-0.357784,-1.659759,-0.066390,-0.036474,0.013418
6.740000,143.555073,-6.615069,-9.607948,0.500000,1.659592,-0.167903,0.300000,-5.124443,-0.357754,-1.659592,-0.066384,-0.036482,0.013428
6.741000,143.548453,-6.624677,-9.607371,0.500000,1.659424,-0.168019,0.300000,-5.124003,-0.357723,-1.659424,-0.066377,-0.036491,0.013437
6.742000,143.541823,-6.634284,-9.606792,0.500000,1.659256,-0.168134,0.300000,-5.123564,-0.357692,-1.659256,-0.066370,-0.036499,0.013446
6.743000,143.535184,-6.643890,-9.606213,0.500000,1.659087,-0.168250,0.300000,-5.123125,-0.357662,-1.659087,-0.066363,-0.036507,0.013455
6.744000,143.528536,-6.653496,-9.605633,0.500000,1.658919,-0.168365,0.300000,-5.122686,-0.357631,-1.658919,-0.066357,-0.036516,0.013465
6.745000,143.521877,-6.663102,-9.605052,0.500000,1.658751,-0.168480,0.300000,-5.122247,-0.357600,-1.658751,-0.066350,-0.036524,0.013474
6.746000,143.515209,-6.672706,-9.604470,0.500000,1.658582,-0.168596,0.300000,-5.121807,-0.357570,-1.658582,-0.066343,-0.036532,0.013483
6.747000,143.508532,-6.682310,-9.603887,0.500000,1.658413,-0.168711,0.300000,-5.121368,-0.357539,-1.658413,-0.066337,-0.036540,0.013492
6.748000,143.501845,-6.691914,-9.603304,0.500000,1.658245,-0.168826,0.300000,-5.120929,-0.357508,-1.658245,-0.066330,-0.036549,0.013501
6.749000,143.495148,-6.701517,-9.602720,0.500000,1.658076,-0.168941,0.300000,-5.120489,-0.357478,-1.658076,-0.066323,-0.036557,0.013511
6.750000,143.488442,-6.711120,-9.602135,0.500000,1.657907,-0.169056,0.300000,-5.120050,-0.357447,-1.657907,-0.066316,-0.036565,0.013520
6.751000,143.481726,-6.720721,-9.601549,0.500000,1.657738,-0.169171,0.300000,-5.119610,-0.357416,-1.657738,-0.066310,-0.036574,0.013529
6.752000,143.475000,-6.730323,-9.600962,0.500000,1.657569,-0.169286,0.300000,-5.119171,-0.357386,-1.657569,-0.066303,-0.036582,0.013538
6.753000,143.468265,-6.739923,-9.600375,0.500000,1.657399,-0.169400,0.300000,-5.118731,-0.357355,-1.657399,-0.066296,-0.036590,0.013547
6.754000,143.461520,-6.749523,-9.599787,0.500000,1.657230,-0.169515,0.300000,-5.118292,-0.357324,-1.657230,-0.066289,-0.036598,0.013557
6.755000,143.454766,-6.759123,-9.599198,0.500000,1.657060,-0.169630,0.300000,-5.117852,-0.357293,-1.657060,-0.066282,-0.036607,0.013566
6.756000,143.448002,-6.768722,-9.598608,0.500000,1.656890,-0.169744,0.300000,-5.117413,-0.357263,-1.656890,-0.066276,-0.036615,0.013575
6.757000,143.441229,-6.778320,-9.598017,0.500000,1.656721,-0.169859,0.300000,-5.116973,-0.357232,-1.656721,-0.066269,-0.036623,0.013584
6.758000,143.434446,-6.787918,-9.597426,0.500000,1.656551,-0.169973,0.300000,-5.116533,-0.357201,-1.656551,-0.066262,-0.036632,0.013593
6.759000,143.427653,-6.797515,-9.596834,0.500000,1.656381,-0.170088,0.300000,-5.116094,-0.357171,-1.656381,-0.066255,-0.036640,0.013602
6.760000,143.420851,-6.807111,-9.596241,0.500000,1.656211,-0.170202,0.300000,-5.115654,-0.357140,-1.656211,-0.066248,-0.036648,0.013612
6.761000,143.414039,-6.816707,-9.595647,0.500000,1.656040,-0.170316,0.300000,-5.115214,-0.357109,-1.656040,-0.066242,-0.036656,0.013621
6.762000,143.407217,-6.826303,-9.595052,0.500000,1.655870,-0.170430,0.300000,-5.114774,-0.357079,-1.655870,-0.066235,-0.036665,0.013630
6.763000,143.400386,-6.835898,-9.594457,0.500000,1.655699,-0.170545,0.300000,-5.114335,-0.357048,-1.655699,-0.066228,-0.036673,0.013639
6.764000,143.393545,-6.845492,-9.593861,0.500000,1.655529,-0.170659,0.300000,-5.113895,-0.357017,-1.655529,-0.066221,-0.036681,0.013648
